meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,sector_sum,avg_speed_est
1254,9689,6,2,2025-03-15T05:08:04.387000+00:00,26.65,17.221,32.854,289.0,328.0,0,76.725,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",327.0,76.725,314.6666666666667
1254,9689,63,5,2025-03-15T05:08:12.456000+00:00,26.416,17.163,32.716,290.0,326.0,0,76.295,"[2049, 2049, 2049, 2049, 2048, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049]",326.0,76.295,314.0
1254,9689,22,2,2025-03-15T05:08:21.141000+00:00,26.69,17.234,32.828,289.0,328.0,0,76.752,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",327.0,76.75200000000001,314.6666666666667
1254,9689,7,6,2025-03-15T05:08:22.964000+00:00,39.045,20.881,,190.0,161.0,0,352.16,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",290.0,,213.66666666666666
1254,9689,10,5,2025-03-15T05:08:27.823000+00:00,26.606,17.241,32.978,287.0,327.0,0,76.825,"[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",326.0,76.825,313.3333333333333
1254,9689,27,5,2025-03-15T05:08:34.195000+00:00,26.506,17.337,37.634,288.0,327.0,0,81.477,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",328.0,81.477,314.3333333333333
1254,9689,31,5,2025-03-15T05:08:39.984000+00:00,26.686,17.206,33.255,288.0,327.0,0,77.147,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2049]",322.0,77.14699999999999,312.3333333333333
1254,9689,55,6,2025-03-15T05:08:57.310000+00:00,32.337,23.192,,237.0,266.0,0,202.848,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",284.0,,262.3333333333333
1254,9689,16,5,2025-03-15T05:09:07.483000+00:00,26.411,17.144,32.474,290.0,322.0,0,76.029,"[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2051, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049]",325.0,76.029,312.3333333333333
1254,9689,14,5,2025-03-15T05:09:12.229000+00:00,26.3,17.107,32.881,289.0,327.0,0,76.288,"[2049, 2051, 2051, 2051, 2049, 2049, 2049, 2049, 2048]","[2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2048, 2048, 2048]",327.0,76.288,314.3333333333333
1254,9689,23,6,2025-03-15T05:09:13.508000+00:00,31.479,23.928,,253.0,274.0,0,327.672,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",295.0,,274.0
1254,9689,6,3,2025-03-15T05:09:21.266000+00:00,34.152,19.715,,258.0,302.0,0,286.915,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",106.0,,222.0
1254,9689,18,5,2025-03-15T05:09:23.685000+00:00,26.364,17.191,33.104,288.0,326.0,0,76.659,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2048, 2049, 2048, 2048, 2048]",329.0,76.65899999999999,314.3333333333333
1254,9689,63,6,2025-03-15T05:09:28.813000+00:00,30.091,19.251,,264.0,303.0,0,240.695,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",291.0,,286.0
1254,9689,22,3,2025-03-15T05:09:38.066000+00:00,36.441,20.573,,175.0,256.0,0,253.162,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",241.0,,224.0
1254,9689,4,5,2025-03-15T05:09:40.783000+00:00,26.463,17.116,32.333,290.0,326.0,0,75.912,"[2049, 2049, 2048, 2048, 2048, 2051, 2049, 2051, 2051]","[2049, 2049, 2051, 2049, 2049]","[2051, 2049, 2049, 2051, 2049, 2048, 2048, 2048]",328.0,75.912,314.6666666666667
1254,9689,10,6,2025-03-15T05:09:44.725000+00:00,35.323,23.334,,231.0,223.0,0,254.282,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",265.0,,239.66666666666666
1254,9689,44,5,2025-03-15T05:09:48.243000+00:00,26.451,17.243,32.708,290.0,326.0,0,76.402,"[2049, 2049, 2048, 2048, 2049, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2049]","[2048, 2049, 2049, 2048, 2049, 2049, 2048, 2048]",327.0,76.402,314.3333333333333
1254,9689,27,6,2025-03-15T05:09:55.616000+00:00,33.004,19.197,,253.0,292.0,0,324.478,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",263.0,,269.3333333333333
1254,9689,31,6,2025-03-15T05:09:57.023000+00:00,34.779,23.147,,250.0,174.0,0,279.774,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",203.0,,209.0
1254,9689,30,5,2025-03-15T05:10:00.700000+00:00,38.9,21.085,,210.0,280.0,0,203.565,"[2051, 2049, 2049, 2049, 2051, 0, 0, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",332.0,,274.0
1254,9689,81,5,2025-03-15T05:10:11.638000+00:00,26.27,17.114,32.678,289.0,325.0,0,76.062,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2048]","[2049, 2051, 2049, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",325.0,76.062,313.0
1254,9689,16,6,2025-03-15T05:10:23.515000+00:00,33.482,20.006,,258.0,251.0,0,307.4,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",260.0,,256.3333333333333
1254,9689,14,6,2025-03-15T05:10:28.371000+00:00,34.272,22.482,,208.0,196.0,0,276.658,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",249.0,,217.66666666666666
1254,9689,18,6,2025-03-15T05:10:40.242000+00:00,35.621,22.412,,224.0,234.0,0,251.49,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",246.0,,234.66666666666666
1254,9689,4,6,2025-03-15T05:10:56.872000+00:00,33.883,24.282,,226.0,159.0,0,236.264,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",274.0,,219.66666666666666
1254,9689,44,6,2025-03-15T05:11:04.617000+00:00,37.484,20.687,,251.0,207.0,0,233.278,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",220.0,,226.0
1254,9689,12,5,2025-03-15T05:11:11.857000+00:00,26.585,17.427,32.754,289.0,320.0,0,76.766,"[2049, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2049, 2049, 2048]",325.0,76.76599999999999,311.3333333333333
1254,9689,81,6,2025-03-15T05:11:27.681000+00:00,31.465,22.346,,226.0,218.0,0,260.424,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",273.0,,239.0
1254,9689,12,6,2025-03-15T05:12:28.564000+00:00,40.94,21.775,44.357,172.0,258.0,0,107.072,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",271.0,107.072,233.66666666666666
1254,9689,55,8,2025-03-15T05:14:09.110000+00:00,26.477,17.175,32.708,289.0,325.0,0,76.36,"[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2049, 2049, 2049, 2048, 2049]",323.0,76.36,312.3333333333333
1254,9689,12,7,2025-03-15T05:14:15.787000+00:00,39.073,22.117,43.272,224.0,258.0,0,104.462,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",163.0,104.46199999999999,215.0
1254,9689,1,5,2025-03-15T05:15:05.352000+00:00,26.464,17.743,,290.0,298.0,0,594.862,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",326.0,,304.6666666666667
1254,9689,63,8,2025-03-15T05:15:22.620000+00:00,26.366,17.086,32.519,291.0,328.0,0,75.971,"[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2051, 2051]","[2049, 2049, 2048, 2049, 2049]","[2048, 2049, 2048, 2049, 2049, 2049, 2048]",326.0,75.971,315.0
1254,9689,55,9,2025-03-15T05:15:25.366000+00:00,37.472,21.768,,202.0,272.0,0,643.332,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",237.0,,237.0
1254,9689,22,5,2025-03-15T05:15:46.580000+00:00,26.468,17.173,32.584,291.0,328.0,0,76.225,"[2048, 2048, 2049, 2049, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2049, 2048]",326.0,76.225,315.0
1254,9689,12,8,2025-03-15T05:16:00.189000+00:00,26.443,17.166,32.916,290.0,325.0,0,76.525,"[None, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048]",324.0,76.525,313.0
1254,9689,10,8,2025-03-15T05:16:07.528000+00:00,26.54,17.148,32.64,288.0,328.0,0,76.328,"[2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]",324.0,76.328,313.3333333333333
1254,9689,6,5,2025-03-15T05:16:21.343000+00:00,26.523,17.139,32.692,292.0,329.0,0,76.354,"[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2049, 2049]",327.0,76.354,316.0
1254,9689,7,8,2025-03-15T05:16:32.512000+00:00,26.381,17.15,32.784,289.0,326.0,0,76.315,"[2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2048, 2049]","[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048]",325.0,76.315,313.3333333333333
1254,9689,63,9,2025-03-15T05:16:38.382000+00:00,38.623,26.643,,126.0,262.0,0,555.269,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",227.0,,205.0
1254,9689,31,8,2025-03-15T05:16:47.079000+00:00,26.678,17.331,33.677,288.0,315.0,0,77.686,"[2048, 2048, 2049, 2049, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",319.0,77.686,307.3333333333333
1254,9689,23,8,2025-03-15T05:16:52.862000+00:00,26.378,17.153,32.714,292.0,327.0,0,76.245,"[2049, 2049, 2049, 2051, 2049, 2049, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2048, 2048, 2048]",325.0,76.245,314.6666666666667
1254,9689,18,8,2025-03-15T05:16:58.859000+00:00,26.474,17.151,32.744,290.0,328.0,0,76.369,"[2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2048, 2048, 2048, 2048]",327.0,76.369,315.0
1254,9689,22,6,2025-03-15T05:17:02.749000+00:00,36.815,23.677,,207.0,277.0,0,748.268,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",289.0,,257.6666666666667
1254,9689,4,8,2025-03-15T05:17:10.149000+00:00,26.6,22.982,,251.0,117.0,0,561.882,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",326.0,,231.33333333333334
1254,9689,44,8,2025-03-15T05:17:17.967000+00:00,26.347,17.224,32.642,290.0,323.0,0,76.213,"[2049, 2048, 2048, 2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2049, 2048]",330.0,76.213,314.3333333333333
1254,9689,10,9,2025-03-15T05:17:23.744000+00:00,39.42,20.961,,234.0,266.0,0,692.114,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",282.0,,260.6666666666667
1254,9689,14,8,2025-03-15T05:17:26.568000+00:00,35.079,20.676,,253.0,254.0,0,576.731,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",280.0,,262.3333333333333
1254,9689,27,8,2025-03-15T05:17:32.911000+00:00,26.656,17.201,32.722,288.0,328.0,0,76.579,"[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2049, 2049]",327.0,76.57900000000001,314.3333333333333
1254,9689,6,6,2025-03-15T05:17:37.559000+00:00,38.398,19.992,,260.0,284.0,0,667.236,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",255.0,,266.3333333333333
1254,9689,5,7,2025-03-15T05:17:46.514000+00:00,26.495,17.22,32.801,289.0,327.0,0,76.516,"[2048, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2049, 2049, 2049, 2049, 2049]","[2051, 2048, 2048, 2048, 2049, 2049, 2049, 2048]",325.0,76.516,313.6666666666667
1254,9689,7,9,2025-03-15T05:17:48.775000+00:00,34.03,21.952,,213.0,250.0,0,671.602,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",278.0,,247.0
1254,9689,23,9,2025-03-15T05:18:09.124000+00:00,38.102,20.611,,252.0,263.0,0,482.356,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",236.0,,250.33333333333334
1254,9689,18,9,2025-03-15T05:18:15.108000+00:00,35.377,23.369,,205.0,230.0,0,539.278,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",247.0,,227.33333333333334
1254,9689,44,9,2025-03-15T05:18:34.029000+00:00,33.848,25.052,,243.0,207.0,0,393.408,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",239.0,,229.66666666666666
1254,9689,5,8,2025-03-15T05:19:03.113000+00:00,36.362,22.436,,227.0,228.0,0,601.258,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",263.0,,239.33333333333334
1254,9689,1,7,2025-03-15T05:26:40.499000+00:00,26.229,17.038,32.421,290.0,329.0,0,75.688,"[2050, 2050, 2048, 2050, 2050, 2048, 2048, 2050, 2048]","[2048, 2048, 2050, 2050, 2050]","[2050, 2050, 2050, 2048, 2050, 2050, 2048, 2048]",325.0,75.68799999999999,314.6666666666667
1254,9689,16,9,2025-03-15T05:26:51.251000+00:00,26.324,17.048,32.466,290.0,324.0,0,75.838,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2051]","[2051, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2049, 2049]",322.0,75.838,312.0
1254,9689,44,11,2025-03-15T05:27:12.320000+00:00,26.518,17.292,32.263,289.0,320.0,0,76.073,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2051, 2049, 2051, 2049, 2049]",320.0,76.07300000000001,309.6666666666667
1254,9689,63,11,2025-03-15T05:27:44.875000+00:00,26.373,17.128,32.297,290.0,324.0,0,75.798,"[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",321.0,75.798,311.6666666666667
1254,9689,55,11,2025-03-15T05:27:52.793000+00:00,26.306,17.153,32.659,290.0,328.0,0,76.118,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",324.0,76.118,314.0
1254,9689,1,8,2025-03-15T05:27:56.287000+00:00,36.554,24.574,,194.0,189.0,0,561.754,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",258.0,,213.66666666666666
1254,9689,23,11,2025-03-15T05:27:59.783000+00:00,26.386,17.12,32.513,290.0,327.0,0,76.019,"[2051, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2051, 2051, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2048]",326.0,76.019,314.3333333333333
1254,9689,16,10,2025-03-15T05:28:07.099000+00:00,30.799,22.755,,266.0,256.0,0,218.273,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",253.0,,258.3333333333333
1254,9689,81,9,2025-03-15T05:28:14.955000+00:00,26.171,17.111,32.186,290.0,324.0,0,75.468,"[2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049, 2051]","[2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2051, 2051, 2049]",323.0,75.46799999999999,312.3333333333333
1254,9689,4,10,2025-03-15T05:28:24.595000+00:00,26.104,17.122,32.33,289.0,325.0,0,75.556,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2051, 2049, 2049, 2051, 2049, 2049, 2048, 2048]",323.0,75.556,312.3333333333333
1254,9689,44,12,2025-03-15T05:28:28.375000+00:00,35.441,23.065,,222.0,266.0,0,202.237,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",235.0,,241.0
1254,9689,14,10,2025-03-15T05:28:41.342000+00:00,26.326,17.252,,289.0,324.0,0,523.465,"[2049, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2049, 2049, 2049, 2064, 2064]",324.0,,312.3333333333333
1254,9689,18,11,2025-03-15T05:28:53.446000+00:00,26.601,17.306,33.163,288.0,325.0,0,77.07,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",323.0,77.07,312.0
1254,9689,63,12,2025-03-15T05:29:00.656000+00:00,33.01,19.701,,244.0,298.0,0,427.628,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",252.0,,264.6666666666667
1254,9689,55,12,2025-03-15T05:29:08.968000+00:00,35.753,21.693,,221.0,265.0,0,465.334,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",249.0,,245.0
1254,9689,23,12,2025-03-15T05:29:15.828000+00:00,34.556,20.178,,240.0,269.0,0,465.249,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",240.0,,249.66666666666666
1254,9689,81,10,2025-03-15T05:29:30.423000+00:00,33.177,21.838,,247.0,246.0,0,518.599,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",274.0,,255.66666666666666
1254,9689,4,11,2025-03-15T05:29:40.074000+00:00,34.117,22.732,,221.0,218.0,0,460.524,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",274.0,,237.66666666666666
1254,9689,18,12,2025-03-15T05:30:10.577000+00:00,34.79,22.305,,223.0,248.0,0,353.791,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",237.0,,236.0
1254,9689,6,8,2025-03-15T05:30:40.784000+00:00,26.51,17.239,32.696,288.0,325.0,0,76.445,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",324.0,76.445,312.3333333333333
1254,9689,10,11,2025-03-15T05:30:48.659000+00:00,26.4,17.152,32.56,287.0,325.0,0,76.112,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",324.0,76.112,312.0
1254,9689,7,11,2025-03-15T05:30:59.875000+00:00,26.588,17.17,33.237,287.0,325.0,0,76.995,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",324.0,76.995,312.0
1254,9689,5,10,2025-03-15T05:31:10.981000+00:00,26.577,17.331,33.612,289.0,327.0,0,77.52,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]",325.0,77.52000000000001,313.6666666666667
1254,9689,22,8,2025-03-15T05:31:27.526000+00:00,26.264,17.193,32.552,289.0,325.0,0,76.009,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]",325.0,76.009,313.0
1254,9689,6,9,2025-03-15T05:31:57.220000+00:00,31.594,19.549,,260.0,302.0,0,263.682,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",267.0,,276.3333333333333
1254,9689,10,12,2025-03-15T05:32:04.590000+00:00,36.874,22.866,,219.0,229.0,0,330.821,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",278.0,,242.0
1254,9689,7,12,2025-03-15T05:32:16.892000+00:00,32.962,20.958,,216.0,260.0,0,234.023,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",272.0,,249.33333333333334
1254,9689,5,11,2025-03-15T05:32:28.598000+00:00,32.767,20.392,,254.0,281.0,0,213.385,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",250.0,,261.6666666666667
1254,9689,22,9,2025-03-15T05:32:43.489000+00:00,32.375,21.048,,225.0,273.0,0,213.597,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064]",284.0,,260.6666666666667
1254,9689,16,12,2025-03-15T05:33:23.690000+00:00,26.184,17.155,32.488,289.0,320.0,0,75.827,"[2049, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2051, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2051, 2048, 2048, 2048]",323.0,75.827,310.6666666666667
1254,9689,44,14,2025-03-15T05:33:31.893000+00:00,26.15,17.223,32.546,289.0,321.0,0,75.919,"[2051, 2051, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",324.0,75.919,311.3333333333333
